#! FIELDS time dist coord mtd.bias mtd.rbias mtd.rct uwall.bias uwall.force2
 136.000000 0.469979 5.144113 7.694198 0.068123 7.654458 0.000000 0.000000
 136.500000 0.559858 4.826059 8.651245 0.996788 7.654458 0.000000 0.000000
 137.000000 0.601756 4.917498 9.308610 1.654152 7.695160 0.012340 197.437392
 137.500000 0.628286 4.953690 5.995089 -1.700071 7.695160 3.200479 51207.671874
 138.000000 0.612032 5.003677 8.309589 0.614429 7.732527 0.579081 9265.298148
 138.500000 0.478061 5.067085 8.582684 0.850157 7.732527 0.000000 0.000000
 139.000000 0.569396 5.121725 8.473262 0.740736 7.768275 0.000000 0.000000
 139.500000 0.560945 5.463735 8.998574 1.230299 7.768275 0.000000 0.000000
 140.000000 0.574157 6.253784 8.785080 1.016806 7.809452 0.000000 0.000000
 140.500000 0.635897 5.801778 4.907166 -2.902286 7.809452 5.154389 82470.221663
 141.000000 0.608116 5.093973 9.481224 1.671773 7.855960 0.263457 4215.309975
 141.500000 0.580661 5.132718 8.952094 1.096134 7.855960 0.000000 0.000000
 142.000000 0.468725 5.906423 8.223641 0.367681 7.885372 0.000000 0.000000
 142.500000 0.573187 5.895540 9.357600 1.472227 7.885372 0.000000 0.000000
 143.000000 0.559133 5.876911 9.154139 1.268767 7.931405 0.000000 0.000000
 143.500000 0.553276 5.297825 9.552327 1.620922 7.931405 0.000000 0.000000
 144.000000 0.548139 5.594319 9.567741 1.636336 7.985766 0.000000 0.000000
 144.500000 0.568641 5.776542 9.845747 1.859981 7.985766 0.000000 0.000000
 145.000000 0.613411 5.774789 9.038964 1.053198 8.028252 0.719454 11511.263632
 145.500000 0.583215 6.074999 8.982594 0.954341 8.028252 0.000000 0.000000
 146.000000 0.589723 6.671753 9.528095 1.499842 8.083791 0.000000 0.000000
 146.500000 0.648154 5.930499 2.686153 -5.397638 8.083791 9.275273 148404.366510
 147.000000 0.624570 5.666179 7.152226 -0.931565 8.109941 2.414794 38636.711859
 147.500000 0.656708 5.665835 1.077638 -7.032302 8.109941 12.863039 205808.621179
 148.000000 0.607710 5.802320 10.693556 2.583615 8.171293 0.237778 3804.440602
 148.500000 0.611786 5.980050 10.548935 2.377642 8.171293 0.555617 8889.866692
 149.000000 0.632553 5.768206 6.005329 -2.165964 8.187779 4.238779 67820.468619
 149.500000 0.568151 6.226606 9.908883 1.721105 8.187779 0.000000 0.000000
 150.000000 0.597376 6.108087 11.162635 2.974857 8.258372 0.000000 0.000000
 150.500000 0.625364 5.909606 8.214379 -0.043993 8.258372 2.573374 41173.978008
 151.000000 0.587835 5.103251 10.085627 1.827255 8.326076 0.000000 0.000000
 151.500000 0.564710 4.941715 9.971276 1.645200 8.326076 0.000000 0.000000
 152.000000 0.624429 5.458085 8.400087 0.074012 8.362558 2.387054 38192.870382
 152.500000 0.633188 5.225946 6.914670 -1.447888 8.362558 4.405671 70490.735445
 153.000000 0.575418 4.945451 9.787614 1.425056 8.415325 0.000000 0.000000
 153.500000 0.628149 5.158873 8.147501 -0.267824 8.415325 3.169533 50712.523679
 154.000000 0.547337 5.078152 10.064529 1.649204 8.465866 0.000000 0.000000
 154.500000 0.558816 5.603106 10.277411 1.811545 8.465866 0.000000 0.000000
 155.000000 0.522700 5.393001 11.050043 2.584177 8.540967 0.000000 0.000000
 155.500000 0.444723 4.821799 7.534359 -1.006608 8.540967 0.000000 0.000000
 156.000000 0.482997 5.416991 8.820263 0.279296 8.568979 0.000000 0.000000
